date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,is_geocoding_exact,id,name
2016-06-22,shot,gun,34.0,F,W,Walls,NC,False,attack,Not fleeing,False,-87.743,41.886,True,945,Linda Johnson
2019-10-26,shot,gun,59.0,M,W,Athens,AL,False,attack,Not fleeing,True,-111.978,33.378,True,946,Shawna Luna
2021-03-25,shot,undetermined,33.0,M,W,Chicago,KY,False,undetermined,Not fleeing,False,-92.932,31.826,True,947,Michael Edwards
2019-01-11,shot,gun,29.0,M,H,Phoenix,CO,True,attack,Not fleeing,False,-76.301,40.034,True,948,Norman Gallagher
2022-09-08,shot,knife,29.0,M,W,Zion,TX,False,other,Not fleeing,False,-117.143,33.135,True,949,Kevin Coffey
2021-01-26,shot,unarmed,47.0,M,H,San Antonio,IL,False,other,Not fleeing,True,-78.971,35.045,True,950,Katelyn Ramos
2019-07-11,shot,gun,28.0,M,W,Jacksonville,NC,False,attack,Not fleeing,False,-118.316,33.819,True,951,Brenda Floyd
2019-01-30,shot,gun,68.0,M,W,Midland,SC,False,attack,Not fleeing,False,-97.407,27.711,True,952,Timothy Thompson
2015-09-13,shot and Tasered,knife,21.0,M,B,McAlester,MO,True,other,Not fleeing,False,-123.06,44.94,True,953,Jessica Coffey
2016-02-07,shot,,52.0,M,W,Austin,WV,False,attack,Car,False,-86.181,31.759,True,954,Ann Blair
2018-05-05,shot,knife,39.0,M,B,Aurora,MO,True,attack,Not fleeing,False,-91.715,41.991,True,955,Jeffrey King
2018-12-15,shot,machete,27.0,F,W,Hanford,TN,True,other,Not fleeing,False,-95.573,29.774,True,956,David Mcdaniel
2015-07-17,shot,gun,28.0,M,W,Seattle,NY,False,attack,Other,False,-68.035,46.699,True,957,Ruben Wells
2017-11-24,shot,gun,55.0,M,H,Yuma,AZ,False,attack,Other,False,-92.05,31.125,True,958,Jeremy Miller
2015-09-01,shot,,44.0,M,W,Twinsburg,OK,False,attack,Car,False,-105.084,39.863,True,959,Timothy Soto
2017-01-18,shot,toy weapon,21.0,M,H,Watts,CA,True,attack,Not fleeing,False,-117.392,33.958,True,960,Wanda Jordan
2020-01-23,shot,undetermined,40.0,M,W,Atlanta,IA,True,attack,Not fleeing,False,-84.011,39.837,True,961,Kayla Reese
2021-02-20,shot,gun,31.0,M,W,Lincoln,PA,False,attack,Not fleeing,False,-69.808,44.482,True,962,Theodore Mcknight
2021-09-12,shot,gun,32.0,M,H,San Antonio,CO,True,attack,Not fleeing,False,-122.014,47.838,True,963,Antonio Moore
2020-08-05,shot,gun,26.0,M,W,San Angelo,MI,False,attack,Not fleeing,False,-114.593,35.109,True,964,Leslie Owens
2019-03-21,shot,gun,25.0,M,B,Modesto,IN,False,attack,Not fleeing,False,-80.244,26.065,True,965,William Macias
2015-08-14,shot,unarmed,18.0,M,W,Bolton,CA,True,other,Not fleeing,False,-95.9,29.693,True,966,Cindy Anderson
2018-05-10,shot,gun,22.0,M,W,Morristown,NC,True,attack,Not fleeing,False,-106.204,35.031,True,967,Francisco Hall
2021-04-13,shot,gun,23.0,M,B,Saltlick Township,TX,False,attack,Not fleeing,False,-73.879,40.924,True,968,Phillip Rodriguez
2018-12-09,shot,gun,41.0,M,H,Savannah,FL,False,attack,Not fleeing,False,-117.582,47.483,True,969,Kristopher Liu
2021-07-04,shot,gun,31.0,M,H,Tampa,NV,False,attack,Not fleeing,False,-97.513,32.864,True,970,Thomas Patel
2018-06-05,shot,gun,46.0,M,B,Wilmington,IN,False,attack,Not fleeing,True,-119.301,36.341,True,971,Erin Jones
2022-03-31,shot,gun,48.0,M,W,Lebanon,GA,False,attack,Not fleeing,True,-106.439,31.858,True,972,Philip Vincent
2019-06-20,shot,undetermined,24.0,M,W,Ashville,MN,False,undetermined,Car,False,-119.006,36.069,True,973,Zoe Fry
2017-10-04,shot,gun,23.0,M,B,Canandaigua,CA,False,undetermined,Foot,True,-122.345,47.699,True,974,Amanda Moore
2015-05-25,shot,unarmed,30.0,M,H,Austin,AZ,True,other,Not fleeing,False,-89.624,34.141,True,975,Ana Williams
2015-02-28,shot,,50.0,M,W,La Paz County,TX,False,other,Car,False,-83.55,41.664,True,976,Brenda Hernandez
2020-03-31,shot,gun,38.0,M,B,Pomona,OK,True,attack,Not fleeing,False,-120.131,36.013,True,977,Richard Nguyen
2016-02-20,shot,gun,62.0,M,W,Lakewood,AL,False,attack,Not fleeing,False,-94.57,36.109,True,978,Christopher Webster
2016-07-03,shot,knife,40.0,M,W,New Iberia,IL,False,other,Not fleeing,False,-95.27,30.009,True,979,Kim Clarke
2016-05-26,shot,gun,25.0,M,W,Socorro,MO,False,other,Not fleeing,False,-90.141,38.62,True,980,Brittany Spence
2016-12-31,shot,knife,31.0,M,W,Mankato,NC,True,attack,Not fleeing,False,-83.762,32.756,True,981,Zachary Reyes
2015-08-22,shot,brick,22.0,F,W,Troy,MN,True,other,Not fleeing,False,-73.238,40.783,True,982,Erin Walker
2017-07-11,shot,unarmed,32.0,M,H,Poplar Bluff,CA,False,other,,False,-99.474,27.554,True,983,Philip Stanley
2018-02-26,shot,baseball bat,27.0,M,W,St. Louis,AL,True,undetermined,Not fleeing,False,-111.974,33.674,True,984,Danny Tran
2020-09-17,shot,gun,43.0,M,W,Immokalee,CA,False,attack,Not fleeing,True,-95.851,36.155,True,985,Ashley Wolf
2021-01-31,shot,undetermined,44.0,M,W,Dixon,TN,False,undetermined,Car,False,-112.039,33.48,True,986,Adam Willis
2015-08-19,shot,knife,27.0,M,W,Canton,OK,True,other,Not fleeing,True,-83.684,43.009,True,987,Carrie Wilkerson
2017-03-22,shot,undetermined,43.0,M,W,Booneville,GA,False,undetermined,Not fleeing,False,-73.879,40.924,True,988,Tonya Green
2015-12-14,shot,toy weapon,31.0,M,W,Long Beach,MI,False,attack,Not fleeing,True,-88.408,33.502,True,989,Alex Oconnor
2022-05-29,shot,knife,21.0,M,W,Sedalia,OK,True,other,Not fleeing,False,-84.849,33.923,True,990,Toni Porter
2018-07-24,shot,unknown weapon,21.0,M,B,Starke,VA,False,undetermined,Not fleeing,False,-122.776,45.389,True,991,Jodi Brown
2021-01-27,shot,knife,51.0,M,B,San Antonio,MI,False,attack,Not fleeing,True,-76.565,39.373,True,992,Joseph Taylor
2018-05-24,shot,undetermined,25.0,M,W,Cleveland,MO,False,undetermined,,False,-76.965,38.501,True,993,Sean Young
2016-11-29,shot,unarmed,22.0,M,H,Avon,FL,False,other,Not fleeing,True,-117.177,34.417,True,994,Laura Jones
2021-03-29,shot,knife,43.0,M,H,Chicago,CA,False,other,Not fleeing,True,-106.763,32.304,True,995,Christopher Smith
2017-02-15,shot,gun,24.0,M,B,Newman,FL,False,attack,Car,False,-118.033,33.975,True,996,John Smith
2016-09-25,shot,gun,24.0,M,A,Claremont,WA,False,attack,Not fleeing,False,-74.167,40.918,True,997,Robert Campbell
2020-01-29,shot and Tasered,knife,45.0,M,H,Kasilof,TX,False,other,Not fleeing,False,-81.781,36.769,True,998,Sherry Miranda
2019-06-06,shot,gun,45.0,F,B,Bonnyman,NC,False,attack,Not fleeing,False,-93.764,32.437,True,999,Beth Sexton
2016-01-27,shot,unknown weapon,45.0,M,B,Latta,GA,False,undetermined,Not fleeing,False,-84.231,34.231,True,1000,David Pierce
2018-06-22,shot,gun,29.0,M,W,Fairfield,ID,False,attack,Foot,True,-108.513,45.763,True,1001,David Diaz
2017-12-09,shot,,19.0,M,H,Dover,FL,False,attack,Foot,False,-94.528,39.084,True,1002,Jordan Wilson
2017-06-08,shot,knife,37.0,M,W,Long Beach,CA,False,other,Foot,False,-95.424,29.99,True,1003,Christopher Rush
2018-02-17,shot,gun,30.0,M,W,Inwood,TN,False,attack,Not fleeing,False,-88.212,30.689,True,1004,Joseph Hughes
2015-12-05,shot,gun,42.0,M,W,Neenah,NJ,True,other,Not fleeing,False,-80.769,35.356,True,1005,Martin Larson DDS
2019-10-25,shot,hand torch,38.0,M,W,Bossier City,KS,False,other,Foot,False,-84.28,39.86,True,1006,Luis Lopez
2017-09-19,shot and Tasered,knife,17.0,M,W,Independence,PA,True,other,Not fleeing,False,-111.123,32.359,True,1007,Troy Pace
2019-01-16,shot,toy weapon,21.0,M,N,Silver Spring,SD,True,other,Foot,False,-82.488,27.303,True,1008,Kimberly Estes
2016-04-13,shot,gun,52.0,M,W,Stockton,KY,True,attack,Not fleeing,False,-84.925,45.267,True,1009,Roy Jones
2020-05-05,shot,gun,65.0,M,W,Kansas City,TN,False,attack,Not fleeing,False,-93.595,44.796,True,1010,Eric Edwards
2020-04-08,shot,knife,42.0,M,H,Columbia,NY,False,other,Not fleeing,False,-83.915,33.478,True,1011,Christine Evans
2017-05-02,shot,gun,55.0,M,W,Austin,TX,True,attack,Not fleeing,False,-105.035,39.766,True,1012,Lisa Jackson
2017-11-05,shot,chain saw,18.0,M,B,Meridian,IL,True,other,Not fleeing,False,-88.175,40.308,True,1013,Amanda Alexander
2017-11-08,shot,toy weapon,30.0,M,W,Forest Park,WV,True,attack,Not fleeing,False,-122.098,38.009,True,1014,Christopher Cooke
2015-03-27,shot,,49.0,M,W,Webster,TX,False,attack,Car,False,-103.203,44.046,True,1015,Jordan Greene
2015-06-03,shot,toy weapon,39.0,M,W,Ellis County,TN,True,attack,Foot,False,-82.155,36.335,True,1016,Tanya Sanchez
2016-01-20,shot,gun,33.0,M,W,Port Barre,TX,False,other,Not fleeing,False,-84.06,34.236,True,1017,Daniel Rodriguez
2021-04-12,shot,unarmed,34.0,M,H,Bremen,IL,False,other,Not fleeing,False,-93.971,32.509,True,1018,Sarah Sullivan
2019-08-13,shot,knife,30.0,M,W,Clinton,SC,True,other,Not fleeing,False,-110.712,39.074,True,1019,Jerry Moreno
2020-07-07,shot,gun,41.0,M,A,Fresno,WA,True,attack,Not fleeing,False,-84.871,35.122,True,1020,Rebecca Mccoy
2018-11-09,shot,gun,20.0,M,W,Minneapolis,LA,False,other,Foot,True,-88.845,35.852,True,1021,Traci Webster
2016-01-30,shot,gun,24.0,M,W,Sugar Creek,FL,True,attack,Not fleeing,False,-71.207,42.321,True,1022,James Garcia
2016-07-17,shot,gun,41.0,M,W,New York,NY,True,attack,Not fleeing,False,-77.662,38.81,True,1023,Erin Mullen
2018-10-10,shot,knife,33.0,M,B,Sullivan,OK,False,other,Not fleeing,False,-95.538,29.651,True,1024,Theodore Scott
2019-12-28,shot,gun,38.0,F,W,Bakersfield,AL,False,attack,Not fleeing,False,-119.701,36.789,True,1025,Brian Morgan
2016-09-02,shot,gun,36.0,M,H,Round Lake,CA,False,attack,Not fleeing,False,-119.008,35.372,True,1026,Paul Boyer
2021-01-02,shot,toy weapon,68.0,M,W,San Gabriel,MA,False,other,Foot,False,-81.306,28.948,True,1027,Karen Taylor
2015-08-07,shot,gun,29.0,M,H,Las Vegas,TX,False,attack,Foot,False,-81.657,30.429,True,1028,Elizabeth Becker
2021-03-10,shot,toy weapon,28.0,M,W,Red River Parish,OR,False,other,Not fleeing,False,-105.282,40.027,True,1029,Nicole Molina
2020-08-04,shot,unarmed,31.0,M,W,Port Orchard,CA,False,other,Car,False,-122.281,40.328,True,1030,Benjamin Adams
2015-11-24,shot,,30.0,M,W,Columbia Heights,MO,False,other,Car,False,-93.313,45.012,True,1031,Stephanie Richardson
2022-03-18,shot,gun,33.0,M,H,Louisville,TX,False,attack,Foot,False,-98.482,29.417,True,1032,Brian Johnson
2015-08-25,shot,gun,47.0,M,H,Miami,MA,False,attack,Not fleeing,False,-97.88,28.022,True,1033,Dan Key
2019-07-04,shot,gun,32.0,M,H,Lakewood,CA,False,attack,Foot,True,-105.235,35.586,True,1034,Bradley Smith
2020-02-24,shot,unarmed,39.0,M,W,Arnold,AZ,False,other,Not fleeing,True,-81.51,27.42,True,1035,Holly Barr
2017-02-17,shot and Tasered,knife,47.0,M,W,Oakland,GA,False,other,Not fleeing,False,-74.331,41.006,True,1036,Jeremy Davis
2015-03-19,shot and Tasered,gun,36.0,M,H,Cleveland,CA,False,other,Not fleeing,False,-108.759,35.52,True,1037,Jon Quinn
2016-12-23,shot,gun,25.0,M,W,Bend,OR,True,attack,Not fleeing,False,-100.89,38.063,True,1038,Chelsea Steele
2019-04-28,shot,toy weapon,34.0,M,B,Sparks,DC,False,other,Not fleeing,False,-73.944,40.712,True,1039,Jennifer Pierce
2018-01-16,shot,knife,41.0,M,H,Montpelier,GA,False,other,Foot,False,-112.5,33.334,True,1040,Robin Summers
2017-12-06,shot,gun,50.0,M,W,Cheyenne,OK,True,attack,Not fleeing,False,-80.602,28.392,True,1041,Michele Dawson
2019-09-15,shot,garden tool,21.0,M,H,St. Paul,TX,True,other,Not fleeing,True,-111.84,33.451,True,1042,Carol Moore
2020-02-14,shot,gun,22.0,F,H,Commerce City,AZ,False,attack,Car,False,-76.516,39.318,True,1043,Christopher Moore
2015-10-02,shot,knife,36.0,M,W,Amarillo,FL,True,other,Not fleeing,False,-79.158,34.705,True,1044,Keith Thomas
2019-10-01,shot,gun,33.0,M,W,Drennen,TX,True,attack,Not fleeing,False,-94.515,35.421,True,1045,Jamie Reyes
2017-01-28,shot,gun,39.0,M,W,Apache Junction,IA,False,attack,Not fleeing,False,-95.864,34.673,True,1046,Timothy Baker
2015-11-28,shot,gun,30.0,M,W,Seagoville,IN,False,other,Foot,True,-117.1,32.792,True,1047,Brandon Tran
2017-10-19,shot,knife,29.0,M,B,Corpus Christi,SC,False,other,Other,False,-84.498,33.792,True,1048,Tracy Farmer
2018-07-14,shot,gun,24.0,M,W,Chicago,TN,True,attack,Car,False,-82.995,40.089,True,1049,Jonathan Rosario
2020-02-22,shot,toy weapon,29.0,M,W,Deming,VA,False,other,Not fleeing,True,-92.571,47.519,True,1050,Kelly Garza
2017-09-22,shot and Tasered,knife,37.0,M,H,Mesa,CA,True,other,Not fleeing,False,-76.979,39.043,True,1051,Sherri Cortez
2016-04-15,shot,gun,64.0,M,W,Lake Elsinore,NM,False,other,Not fleeing,False,-117.412,47.656,True,1052,Philip Lee
2021-02-16,shot,gun,16.0,M,H,Miami,AZ,False,attack,Not fleeing,False,-75.273,39.968,True,1053,Nathaniel Watson
2020-06-13,shot,gun,36.0,M,W,Sedalia,MO,False,attack,Other,True,-121.999,37.823,True,1054,Patricia Ramirez
2022-10-05,shot,gun,19.0,F,W,Port Neches,AZ,False,attack,Not fleeing,False,-121.107,38.938,True,1055,William Clark
2016-04-04,shot,knife,39.0,M,W,Minneapolis,KY,False,other,Not fleeing,False,-95.161,30.233,True,1056,Brenda Hunt
2020-07-09,shot,toy weapon,65.0,M,B,San Diego,NE,True,other,Not fleeing,False,-96.418,34.875,True,1057,Vernon Conrad
2018-03-21,shot,vehicle,35.0,M,W,Owasso,CA,True,other,Car,False,-85.84,35.24,True,1058,Aaron Morrison
2016-06-21,shot,gun,39.0,M,W,Casper,AL,False,attack,Car,False,-116.699,32.751,True,1059,Timothy Day
2015-12-03,shot,gun,35.0,M,H,Big Springs,NJ,False,attack,Car,False,-76.647,39.287,True,1060,William Gonzales
2017-08-29,shot,vehicle,37.0,M,A,Lincoln Parish,MD,False,other,Not fleeing,False,-116.213,34.142,True,1061,Ricardo Keller
2022-08-26,shot,gun,48.0,M,W,Buhl,AZ,True,attack,Foot,False,-86.832,35.858,True,1062,David Byrd
2019-08-26,shot,gun,51.0,M,W,Knoxville,IN,True,other,Not fleeing,False,-84.951,34.499,True,1063,Jesse Anderson
2017-02-10,shot,gun,37.0,M,H,Nashville,CA,False,attack,Other,False,-87.725,43.744,True,1064,Melissa Gonzalez
2018-03-29,shot,gun,54.0,M,W,Charleston,OK,False,other,Not fleeing,False,-97.34,35.404,True,1065,John Browning
2015-06-18,shot,vehicle,46.0,M,W,Coney Island,KS,False,attack,Car,False,-122.862,45.493,True,1066,Christopher Nelson
2020-09-17,shot,gun,38.0,M,W,Immokalee,OR,False,attack,Not fleeing,False,-95.157,34.133,True,1067,Amanda Castillo
2015-09-13,shot,pair of scissors,62.0,M,W,Clute,IA,False,other,Not fleeing,False,-78.822,36.025,True,1068,Anna Suarez
2021-08-14,shot,gun,48.0,M,W,Galesburg,WI,True,attack,Not fleeing,False,-74.171,40.196,True,1069,Elizabeth Clark
2017-01-01,shot,gun,33.0,M,H,Springfield,NY,False,attack,Car,False,-90.462,30.504,True,1070,Christie Ward
2019-10-27,shot,knife,38.0,M,W,Madison,SC,False,other,Not fleeing,False,-81.641,40.505,True,1071,Sara Price
2020-05-03,shot,gun,32.0,M,W,Caldwell County,OR,True,attack,Not fleeing,False,-93.624,41.703,True,1072,Ronald Edwards
2019-05-04,shot,gun,33.0,M,W,Stockton,TN,False,attack,Car,False,-76.975,38.849,True,1073,Alex Lopez
2016-11-16,shot and Tasered,knife,58.0,M,B,Redding,OK,True,attack,Not fleeing,False,-98.598,29.51,True,1074,Malik Lopez
2018-09-27,shot and Tasered,unarmed,55.0,M,W,Palatka,CA,False,attack,Not fleeing,False,-97.316,37.632,True,1075,Jennifer Coleman
2015-01-15,shot,toy weapon,34.0,M,W,Bloomington,CO,False,attack,Foot,False,-113.991,46.877,True,1076,Amber Ward
2021-05-18,shot,gun,27.0,M,B,Rogue River,FL,True,attack,Car,True,-81.912,26.431,True,1077,Anthony White
2018-10-10,shot and Tasered,knife,17.0,M,H,El Paso,CA,True,other,Not fleeing,False,-86.824,33.482,True,1078,Allen Bailey
2022-09-03,shot,gun,27.0,M,W,Los Angeles,OR,False,attack,Not fleeing,False,-112.135,33.684,True,1079,Cheryl Sullivan
2017-08-13,shot,gun,26.0,M,W,La Crosse,NY,True,attack,Not fleeing,False,-102.44,38.448,True,1080,William Powers
2019-05-27,shot,undetermined,27.0,M,H,Wichita,CA,False,attack,Not fleeing,True,-95.105,29.446,True,1081,Christopher Elliott
2018-02-25,shot,knife,30.0,F,W,Oklahoma City,TX,True,other,Not fleeing,True,-90.73,29.602,True,1082,Adam Flowers
2018-01-16,shot,unarmed,23.0,M,W,Adams County,PA,False,other,Not fleeing,False,-86.565,33.357,True,1083,Laura Carter
2016-05-19,shot,gun,33.0,M,W,Las Vegas,NV,False,attack,Foot,False,-76.963,38.931,True,1084,Melinda Martinez
2020-11-21,shot,toy weapon,28.0,M,B,Ohatchee,VA,False,attack,Not fleeing,False,-75.433,40.632,True,1085,Erika Brown
2022-10-30,shot,gun,46.0,M,W,Dallas,OK,False,attack,Not fleeing,False,-98.598,29.51,True,1086,Billy Baker
2018-05-10,shot,,45.0,M,W,Lower Burrell,TX,False,other,Car,False,-76.925,38.894,True,1087,Ruth Hall
2017-04-16,shot,gun,19.0,M,W,Vadnais Heights,CA,False,other,Car,False,-118.229,33.971,True,1088,Nancy Hess
2019-08-30,shot,gun,58.0,M,W,Tolleson,VA,False,attack,Foot,False,-88.666,35.427,True,1089,Mrs. Misty Zuniga
2016-04-28,shot,gun,27.0,M,B,Boise,GA,False,attack,Not fleeing,True,-81.219,34.71,True,1090,Frances Ray
2021-01-26,shot,gun,30.0,M,W,Vacaville,OR,False,attack,Car,True,-91.927,41.469,True,1091,Crystal Fitzgerald
2017-05-08,shot,gun,31.0,M,B,Los Angeles,TX,False,other,Other,False,-118.011,34.064,True,1092,Richard Lucas
2016-01-19,shot,gun,29.0,M,H,Dallas,UT,False,other,Not fleeing,False,-81.264,28.911,True,1093,Lauren Lee
2018-05-05,shot,knife,24.0,M,B,Kettering,LA,False,other,Not fleeing,False,-84.76,34.178,True,1094,Jonathan Allen
2019-06-12,shot,gun,21.0,M,W,Memphis,MT,False,attack,Car,False,-118.443,34.287,True,1095,Raymond Walter
2016-08-30,shot,unarmed,46.0,M,W,Tampa,FL,False,other,Not fleeing,False,-122.275,38.285,True,1096,Dr. Andrea Johnson MD
2019-09-18,shot,,45.0,M,W,Wilkinsburg,KY,False,other,Car,False,-91.169,30.536,True,1097,Jane Peterson
2021-05-16,shot,unarmed,39.0,M,W,Omaha,CA,False,undetermined,Not fleeing,True,-82.394,28.05,True,1098,Charles Kerr
2020-08-01,shot,gun,48.0,M,H,Miami,CA,False,attack,Not fleeing,False,-122.276,37.779,True,1099,Paula Pena
2019-06-05,shot,gun,53.0,M,W,Escalon,WA,False,attack,Not fleeing,False,-72.995,41.545,True,1100,Cory Murphy DDS
2017-02-11,shot,gun,41.0,M,H,Kansas City,NV,False,attack,Not fleeing,False,-93.238,38.705,True,1101,Kayla Jones MD
2021-03-18,shot,gun,17.0,M,B,Arlington,AR,False,attack,Not fleeing,False,-110.573,45.656,True,1102,Sara Smith
2017-02-15,shot,knife,29.0,M,W,Durham,TN,True,attack,Not fleeing,True,-85.001,41.639,True,1103,Heather Stewart
2016-03-05,shot,gun,44.0,M,W,Cheektowaga,OK,True,attack,Not fleeing,False,-85.644,31.44,True,1104,Kevin Hernandez
2020-09-30,shot,knife,32.0,M,B,Decatur,IN,True,other,Not fleeing,False,-119.763,36.232,True,1105,Mitchell Schwartz
2016-01-31,shot,ax,33.0,M,B,Bakersfield,OH,False,other,Not fleeing,False,-82.372,34.801,True,1106,Jessica Harper
2017-07-20,shot,machete,31.0,M,B,Neosho,CA,False,attack,Car,False,-93.746,32.492,True,1107,Melanie Reed
2015-01-14,shot,gun,23.0,M,H,Lake Jackson,IL,False,attack,Not fleeing,False,-122.306,47.691,True,1108,Thomas Li
2021-04-12,shot,gun,19.0,M,B,Westerville,NY,True,attack,Not fleeing,False,-85.348,30.515,True,1109,Corey Rowe
2015-12-14,shot,gun,47.0,M,W,Mount Hope,IN,False,other,Not fleeing,False,-81.63,38.349,True,1110,Melanie Clark
2019-03-21,shot,gun,52.0,M,B,Modesto,PA,True,other,Not fleeing,False,-81.853,30.234,True,1111,Lori King
2015-06-23,shot,gun,57.0,M,W,Weatherford,OK,True,attack,Car,True,-97.006,32.835,True,1112,Ruth Keller
2019-05-24,shot,unarmed,34.0,M,W,Fort Lauderdale,MO,False,other,Other,False,-83.647,41.595,True,1113,Thomas Dixon
2022-05-19,shot,unarmed,35.0,M,H,San Francisco,AZ,False,attack,Not fleeing,False,-112.134,33.466,True,1114,Stephanie Hale
2016-01-31,shot and Tasered,gun,51.0,M,W,Saginaw,NE,False,attack,Not fleeing,True,-74.23,40.772,True,1115,Cynthia Smith
2020-10-08,shot,knife,33.0,M,W,New York,CA,True,other,Not fleeing,False,-97.53,35.466,True,1116,Olivia Vasquez
2018-12-18,shot,gun,32.0,M,W,Franklin Township,MO,False,other,Not fleeing,False,-74.184,40.767,True,1117,Karen Hernandez
2015-03-21,shot,knife,21.0,M,B,Cottonwood,FL,False,other,Not fleeing,False,-87.861,30.421,True,1118,Erica Miller
2016-11-28,shot,undetermined,26.0,M,W,Los Angeles,TX,False,undetermined,Not fleeing,False,-81.633,30.357,True,1119,Tony Smith
2018-04-29,shot,gun,26.0,M,W,Redlands,MN,False,attack,Not fleeing,False,-91.181,38.199,True,1120,Victoria Dunn
2020-04-15,shot,knife,59.0,F,H,Blair,CA,True,other,Not fleeing,False,-95.015,33.989,True,1121,Donna Huerta
2019-09-29,shot,,20.0,M,H,Cotter,CA,False,attack,Car,False,-112.021,33.4,True,1122,John Becker
2016-09-09,shot,gun,35.0,M,H,Pompano Beach,NV,False,other,Foot,False,-90.031,30.409,True,1123,David Oneal
2020-02-09,shot,toy weapon,26.0,M,H,Chicago,CA,False,other,Other,False,-81.744,39.191,True,1124,Holly Adams
2019-01-05,shot,undetermined,31.0,M,O,Fresno,MI,False,undetermined,Not fleeing,False,-122.31,47.393,True,1125,Jorge Lewis
2017-05-07,shot,undetermined,27.0,M,B,Las Vegas,MS,False,undetermined,Not fleeing,False,-118.249,33.935,True,1126,John Allen
2018-11-15,shot,gun,51.0,M,B,Hayward,TX,False,attack,Not fleeing,False,-85.793,38.195,True,1127,Kathy Mccullough
2021-04-07,shot and Tasered,undetermined,19.0,M,W,Daly City,CA,False,other,Not fleeing,False,-121.877,37.441,True,1128,Richard Huynh Jr.
2020-05-16,shot,knife,29.0,M,W,Greenville,IL,True,attack,Not fleeing,False,-115.673,43.131,True,1129,Adam Weber
2019-03-13,shot,gun,40.0,M,H,Phoenix,AZ,False,attack,Not fleeing,False,-91.133,30.468,True,1130,Stephen Hill
2018-04-01,shot,gun,21.0,M,B,Brownsville,FL,False,attack,Car,True,-93.056,44.964,True,1131,Mary Caldwell
2021-04-01,shot,gun,52.0,M,W,Lakewood,MS,False,attack,Foot,False,-86.111,38.406,True,1132,Sharon Parker
2015-10-21,shot,gun,24.0,M,H,West Goshen,TX,False,attack,Car,False,-83.173,41.091,True,1133,Christopher Flores
2016-09-26,shot,gun,38.0,M,B,Houston,FL,True,attack,Not fleeing,False,-87.815,41.881,True,1134,Charles Vaughn DDS
